127.0.0.1, 2012-03-23 03:30:09, GET, /, HTTP/1.1, 303, 0.000846
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001967
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.004261
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.004410
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001116
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000426
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.001213
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000359
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000807
127.0.0.1, 2012-04-05 12:31:18, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.001882
127.0.0.1, 2012-04-05 12:32:52, POST, /perfectform/default/index, HTTP/1.1, 200, 0.020005
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000702
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.002127
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.004995
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.003282
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.003160
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.007591
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000707
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000682
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.001331
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.001263
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000626
127.0.0.1, 2012-04-05 12:32:52, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000628
127.0.0.1, 2012-04-05 12:32:57, POST, /perfectform/default/index, HTTP/1.1, 200, 0.023966
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000779
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001635
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000819
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000603
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000584
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.000715
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000289
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001148
127.0.0.1, 2012-04-05 12:32:57, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000844
127.0.0.1, 2012-04-05 12:32:58, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000425
127.0.0.1, 2012-04-05 12:32:58, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000315
127.0.0.1, 2012-04-05 12:32:58, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000398
127.0.0.1, 2012-04-05 12:33:07, POST, /perfectform/default/index, HTTP/1.1, 200, 0.022930
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001565
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000687
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001287
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.002716
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.001654
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001066
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000436
127.0.0.1, 2012-04-05 12:33:07, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000633
127.0.0.1, 2012-04-05 12:33:08, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000828
127.0.0.1, 2012-04-05 12:33:08, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000395
127.0.0.1, 2012-04-05 12:33:08, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000726
127.0.0.1, 2012-04-05 12:33:08, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000423
127.0.0.1, 2012-04-05 12:35:54, POST, /perfectform/default/index, HTTP/1.1, 200, 0.021735
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001195
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000712
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.001313
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002660
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000427
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.000762
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000978
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000979
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.001328
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.001042
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000729
127.0.0.1, 2012-04-05 12:35:54, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000538
127.0.0.1, 2012-04-05 12:38:12, POST, /perfectform/default/index, HTTP/1.1, 200, 0.018058
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000419
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001015
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.002240
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000541
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.001581
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000605
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000268
127.0.0.1, 2012-04-05 12:38:12, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001081
127.0.0.1, 2012-04-05 12:38:13, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.001302
127.0.0.1, 2012-04-05 12:38:13, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000925
127.0.0.1, 2012-04-05 12:38:13, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.001206
127.0.0.1, 2012-04-05 12:38:13, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000268
127.0.0.1, 2012-04-05 12:43:24, POST, /perfectform/default/index, HTTP/1.1, 200, 0.021537
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000530
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.001463
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000951
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000345
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.002018
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001438
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000622
127.0.0.1, 2012-04-05 12:43:24, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000364
127.0.0.1, 2012-04-05 12:43:25, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000281
127.0.0.1, 2012-04-05 12:43:25, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000397
127.0.0.1, 2012-04-05 12:43:25, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.001309
127.0.0.1, 2012-04-05 12:43:25, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000619
127.0.0.1, 2012-04-05 12:43:33, GET, /perfectform/default/index, HTTP/1.1, 200, 0.018079
127.0.0.1, 2012-04-05 12:43:34, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000431
127.0.0.1, 2012-04-05 12:55:10, GET, /perfectform/default/index, HTTP/1.1, 200, 0.019096
127.0.0.1, 2012-04-05 12:55:10, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000423
127.0.0.1, 2012-04-05 12:55:10, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001137
127.0.0.1, 2012-04-05 12:55:10, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000416
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/default/index, HTTP/1.1, 200, 0.027731
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000425
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000432
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000392
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000869
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000407
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.002044
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001456
127.0.0.1, 2012-04-05 12:55:51, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.001024
127.0.0.1, 2012-04-05 12:55:52, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.001292
127.0.0.1, 2012-04-05 12:55:52, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000412
127.0.0.1, 2012-04-05 12:55:52, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000581
127.0.0.1, 2012-04-05 12:55:52, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000468
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/default/index, HTTP/1.1, 200, 0.027711
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000413
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000287
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002115
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.000918
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000353
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000255
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001866
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000292
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000669
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000383
127.0.0.1, 2012-04-05 12:56:22, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000389
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/default/index, HTTP/1.1, 200, 0.024958
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000300
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000445
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000634
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.001755
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001928
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001312
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.001843
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001741
127.0.0.1, 2012-04-05 12:59:42, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000460
127.0.0.1, 2012-04-05 12:59:43, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000443
127.0.0.1, 2012-04-05 12:59:43, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000395
127.0.0.1, 2012-04-05 12:59:43, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000425
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/default/index, HTTP/1.1, 200, 0.016156
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000599
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001767
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000916
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001993
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001632
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.002708
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001131
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000401
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000454
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000522
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000419
127.0.0.1, 2012-04-05 13:00:05, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000377
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/default/index, HTTP/1.1, 200, 0.027196
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000571
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000389
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.001487
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000496
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.003051
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001007
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000520
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.002566
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000432
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000379
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000340
127.0.0.1, 2012-04-05 13:00:45, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.002051
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/default/index, HTTP/1.1, 200, 0.022517
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000352
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000556
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.001760
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000631
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000468
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000468
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.002386
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.003036
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000291
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.001080
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000689
127.0.0.1, 2012-04-05 13:02:33, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000497
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/default/index, HTTP/1.1, 200, 0.023185
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000577
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.000814
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.000468
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000822
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000962
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000387
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000456
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.000416
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.001294
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000452
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000408
127.0.0.1, 2012-04-05 13:02:42, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000376
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/default/index, HTTP/1.1, 200, 0.027303
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002219
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.001633
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001125
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000562
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001160
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000393
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001283
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000286
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000440
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000427
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000387
127.0.0.1, 2012-04-05 13:02:47, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000358
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/default/index, HTTP/1.1, 200, 0.021009
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001210
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001099
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.000654
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.001347
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000465
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.001094
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.001102
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000419
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000560
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000429
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000485
127.0.0.1, 2012-04-05 13:02:52, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000544
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/default/index, HTTP/1.1, 200, 0.020440
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000678
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001650
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001144
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.002886
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.002531
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000785
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001803
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000589
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/css/images/stucco.png, HTTP/1.1, 404, 0.000909
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/images/slideshow.jpg, HTTP/1.1, 304, 0.000393
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/images/poweredby.png, HTTP/1.1, 304, 0.000809
127.0.0.1, 2012-04-05 13:04:09, GET, /perfectform/static/images/erlindabaker.jpg, HTTP/1.1, 304, 0.000987
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/default/index, HTTP/1.1, 200, 0.016524
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/js/web2py.js, HTTP/1.1, 304, 0.000343
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/js/calendar.js, HTTP/1.1, 304, 0.000753
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/css/calendar.css, HTTP/1.1, 304, 0.001022
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/css/bakerstyle.css, HTTP/1.1, 200, 0.001658
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/js/jquery.js, HTTP/1.1, 304, 0.003799
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002667
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/css/skeleton.css, HTTP/1.1, 304, 0.000324
127.0.0.1, 2012-04-05 13:06:31, GET, /perfectform/static/css/web2py.css, HTTP/1.1, 304, 0.000252
